session_pitch,session,p_throws,pitch_type,pitch_speed_mph,max_shoulder_internal_rotational_velo,max_elbow_extension_velo,max_torso_rotational_velo,max_rotation_hip_shoulder_separation,max_elbow_flexion,max_shoulder_external_rotation,elbow_flexion_fp,elbow_pronation_fp,rotation_hip_shoulder_separation_fp,shoulder_horizontal_abduction_fp,shoulder_abduction_fp,shoulder_external_rotation_fp,lead_knee_extension_angular_velo_fp,lead_knee_extension_angular_velo_br,lead_knee_extension_angular_velo_max,torso_anterior_tilt_fp,torso_lateral_tilt_fp,torso_rotation_fp,pelvis_anterior_tilt_fp,pelvis_lateral_tilt_fp,pelvis_rotation_fp,max_cog_velo_x,torso_rotation_min,max_pelvis_rotational_velo,glove_shoulder_horizontal_abduction_fp,glove_shoulder_abduction_fp,glove_shoulder_external_rotation_fp,glove_shoulder_abduction_mer,elbow_flexion_mer,torso_anterior_tilt_mer,torso_lateral_tilt_mer,torso_rotation_mer,elbow_varus_moment,shoulder_internal_rotation_moment,torso_anterior_tilt_br,torso_lateral_tilt_br,torso_rotation_br,lead_knee_extension_from_fp_to_br,cog_velo_pkh,stride_length,stride_angle,arm_slot,timing_peak_torso_to_peak_pelvis_rot_velo,max_shoulder_horizontal_abduction,shoulder_transfer_fp_br,shoulder_generation_fp_br,shoulder_absorption_fp_br,elbow_transfer_fp_br,elbow_generation_fp_br,elbow_absorption_fp_br,lead_hip_transfer_fp_br,lead_hip_generation_fp_br,lead_hip_absorption_fp_br,lead_knee_transfer_fp_br,lead_knee_generation_fp_br,lead_knee_absorption_fp_br,rear_hip_transfer_pkh_fp,rear_hip_generation_pkh_fp,rear_hip_absorption_pkh_fp,rear_knee_transfer_pkh_fp,rear_knee_generation_pkh_fp,rear_knee_absorption_pkh_fp,pelvis_lumbar_transfer_fp_br,thorax_distal_transfer_fp_br,rear_grf_x_max,rear_grf_y_max,rear_grf_z_max,rear_grf_mag_max,rear_grf_angle_at_max,lead_grf_x_max,lead_grf_y_max,lead_grf_z_max,lead_grf_mag_max,lead_grf_angle_at_max,peak_rfd_rear,peak_rfd_lead
2907_5,2907,R,FF,79.4,4675.8476,2282.6771,1139.1813,28.2344,128.0052,167.3831,126.6524,24.1934,28.1783,11.3803,83.1527,63.6485,160.8196,5.1371,196.3513,-4.66,-4.8134,4.7499,9.1697,2.5103,32.3399,2.4555,-34.0134,766.2485,35.466,67.3321,-53.4583,48.1023,88.8688,15.0919,23.8261,105.0286,90.4694,86.2232,26.8873,20.2496,118.85,3.221,0.3463,0.6984,7.2351,40.405,0.0,20.5238,272.603,28.1682,27.3477,288.9754,4.7338,40.6084,15.1025,14.3235,84.9361,25.6639,23.6272,13.5698,39.1902,119.0954,15.5652,31.0054,13.6349,24.9728,99.1532,299.9507,571.3815,47.3305,1185.7146,1312.8403,64.5513,758.586,296.0131,1450.7929,1597.8015,65.1541,5.7303,59.3466
2916_1,2916,R,FF,93.5,5074.7717,2770.445,1181.6125,36.5688,109.0899,169.5324,74.1152,7.603,35.9732,55.2433,86.3746,24.7629,-107.7424,589.7942,607.1665,5.7732,-5.0004,-7.435,4.476,3.7608,29.0118,2.6563,-24.37,931.0432,34.5571,79.2644,-47.296,40.4672,84.166,5.4996,17.9015,106.3841,115.6143,112.8132,19.7243,10.8016,127.4976,21.2449,0.4367,0.7945,-6.5095,23.1281,0.0084,55.3625,385.6575,9.6665,16.2729,367.3459,6.3797,41.1255,80.1622,30.4083,79.6184,68.811,64.1243,23.6117,33.036,128.3139,1.1465,41.2238,8.4357,29.1142,277.7474,401.9304,657.913,153.187,1287.0159,1441.081,63.4214,1128.5783,196.5677,1746.1634,2071.069,57.4098,11.3893,40.6152
2916_2,2916,R,FF,93.0,5063.9343,2804.2618,1224.4465,37.0706,109.3258,170.326,77.2892,5.2463,37.0161,55.194,84.33,31.1362,-52.9232,630.7195,631.0799,2.7059,-4.5937,-0.4579,5.3441,5.7873,36.5797,2.7655,-22.673,916.7689,33.5829,77.999,-48.041,40.677,84.3338,7.1798,17.1353,105.2912,115.121,111.3151,21.5357,10.1789,125.2281,30.4064,0.4286,0.8095,-6.7795,22.9669,0.0194,55.194,383.6939,12.4868,24.1666,366.5255,5.7296,37.5445,87.3877,22.2994,71.5429,71.007,61.8243,22.5396,40.9776,144.7927,2.6417,43.8467,13.5333,33.0705,294.1186,407.8605,663.5738,147.3613,1278.8796,1428.057,63.657,1153.9296,188.9764,1694.2093,2037.6066,55.974,8.9462,54.0046
2916_3,2916,R,FF,94.2,5234.5552,2821.654,1267.1868,36.6836,110.5804,171.2874,79.4788,4.4979,36.5513,52.5041,84.6773,35.5588,-93.9563,605.8912,616.911,2.206,-5.8118,-2.7167,4.8924,5.6579,33.6863,2.6927,-24.8361,929.4711,35.017,77.5353,-47.6073,38.5225,79.8418,5.4338,16.8591,104.6838,114.8764,113.0916,18.9242,10.3505,124.2495,33.5692,0.4191,0.8051,-5.964,23.1198,0.0139,52.6167,387.9325,7.6267,36.0054,367.6685,5.2106,31.1268,91.9772,22.3117,64.7132,67.9126,67.0656,30.3068,42.6413,150.9288,5.26,43.8063,9.7134,32.087,283.6581,422.6731,658.7523,127.6391,1269.5285,1420.9316,63.3904,1121.773,224.2278,1643.2775,1964.7285,55.9243,9.0506,49.2802
2916_4,2916,R,FF,94.4,5192.6458,2933.5613,1322.9304,36.1736,113.5853,170.5148,80.4211,2.6932,35.3879,51.4811,87.836,36.157,-2.1601,560.8851,582.7744,2.3402,-3.9937,-2.6944,3.3147,5.058,32.7175,2.6752,-23.9377,971.0346,40.2039,79.1995,-45.5332,39.7724,81.3879,7.1191,19.2376,108.4471,130.0088,124.9078,20.7178,12.7593,127.1083,26.6538,0.4542,0.8062,-6.5925,24.1086,0.0138,52.2411,367.6932,9.6212,52.7132,352.6933,4.8713,19.9261,86.7369,27.6903,75.8975,71.6796,63.9879,25.9147,38.0085,137.4141,2.183,41.7033,9.2136,28.5412,293.678,419.3152,672.2632,133.0385,1292.3113,1456.3053,62.7761,1154.8087,238.8685,1662.966,2014.3188,55.4628,9.1371,55.7598
2916_5,2916,R,FF,94.0,5223.559,2787.874,1304.4827,38.9573,111.3143,172.7733,75.1915,7.0909,36.702,55.702,87.4673,25.4346,-108.2618,589.0495,619.4923,5.1815,-3.6444,-7.0102,3.3851,5.0161,30.1416,2.6011,-24.695,924.2121,36.086,79.9689,-47.399,41.2808,82.4331,7.2699,19.4796,106.4103,126.1479,122.1885,20.4804,12.618,125.9158,25.2702,0.473,0.8067,-5.5176,25.5708,0.0111,55.7113,379.4239,11.5201,32.0161,368.5024,5.4044,30.551,88.4507,25.8262,76.0056,68.3075,66.8171,29.0624,33.2194,133.86,0.3899,35.353,8.2513,23.6808,309.6455,411.44,639.4793,149.0817,1238.2873,1395.1586,62.7678,1169.6802,220.6262,1668.4607,2024.113,55.307,8.2511,43.5034
2918_1,2918,R,FF,89.1,4560.6583,3045.68,1008.9559,30.9464,129.2746,166.7136,115.1603,58.607,30.1847,38.0777,84.3048,57.2988,284.3588,588.5318,588.5318,-0.6489,-4.6464,-0.5507,11.6265,-1.0081,29.5561,2.7655,-32.3117,730.1167,22.3503,77.314,-33.7573,47.7959,94.5,17.2212,21.0099,99.1676,141.4305,129.7104,30.5815,14.8673,114.2415,32.7562,0.3275,0.8097,-0.7301,36.4195,0.0111,39.8245,419.8999,13.2683,23.3938,404.5825,3.4061,62.7194,44.4418,135.4121,10.7056,16.2969,0.1787,14.0686,9.4763,40.6871,55.2408,4.8702,7.2622,34.3877,121.0435,443.2937,1073.4619,86.4651,1666.6877,1931.8237,58.0853,1316.9562,205.9062,2473.8196,2802.6801,61.9714,15.2488,185.655
2918_2,2918,R,FF,90.4,4649.3092,3087.355,1022.508,30.2947,129.2385,167.4121,114.1356,60.6717,29.7061,40.2921,83.7999,54.3857,304.9597,668.2076,671.7802,-0.5551,-3.6201,-0.1226,11.7636,0.7575,29.4665,2.783,-30.9364,756.005,25.2147,73.2896,-32.8727,46.2978,93.2296,18.9924,20.0413,100.3302,144.794,134.7208,31.994,13.5671,115.3581,37.5589,0.3814,0.813,1.0443,34.2333,-0.0028,41.7964,425.5301,16.2614,24.0748,411.8896,3.1126,59.0455,33.9569,138.1253,5.3885,15.5362,0.6263,20.5602,24.6719,51.0558,98.3399,1.8702,20.1886,11.6823,115.3479,449.6049,1066.672,89.3374,1709.6267,1969.9513,59.3903,1386.5355,280.8932,2577.6754,2925.5527,61.6895,21.9906,196.0787
2918_3,2918,R,FF,89.8,4657.0209,3079.7846,1026.0634,30.4038,129.7363,167.0481,116.2766,61.8392,30.1036,39.8144,83.8881,52.4696,214.9023,712.9189,712.9189,1.3762,-3.2312,-3.3519,13.3548,-0.6901,26.7783,2.8382,-31.4154,738.7621,25.1636,75.1169,-34.3134,45.869,96.9283,17.1811,19.6708,98.9501,142.3062,131.2773,31.1452,12.243,115.734,35.9182,0.3214,0.8137,1.1335,30.8577,0.0194,40.8639,432.8623,15.4013,24.4439,416.2996,2.7518,63.3442,31.5642,116.7716,8.396,13.4532,0.1277,15.3951,174.1166,46.3683,62.4245,138.5198,66.7276,46.9328,639.7577,457.3061,1115.1085,106.6576,1659.1284,1954.7236,57.0265,1252.3375,265.8313,1984.009,2347.5609,57.7392,15.0583,122.6684
2918_4,2918,R,FF,90.3,4608.201,3100.2661,1020.5934,30.217,128.851,167.0126,113.2918,64.7835,30.0896,39.4443,82.9188,49.0791,216.7311,751.1178,756.1421,1.2665,-3.6045,-2.0759,12.212,0.5673,28.0208,2.8558,-33.6016,737.4193,25.4633,74.6842,-33.9719,45.7306,91.6018,19.2855,19.4507,102.6983,143.5435,133.7029,32.9837,12.8823,117.4424,34.917,0.3393,0.8127,0.1268,32.3658,0.0166,39.7291,420.0992,18.089,32.1839,408.8158,4.7039,60.964,30.7638,127.0178,8.0052,13.7531,0.1143,16.1839,19.5914,9.1948,73.0983,6.0775,4.6306,2.8152,108.5457,452.2831,1081.6187,116.7339,1673.2571,1966.0732,57.7155,1208.6672,305.6617,2108.0722,2430.1919,60.1712,13.789,146.6447
2918_5,2918,R,FF,89.3,4642.2637,3095.8306,985.638,30.9726,129.2127,167.2232,117.845,58.3525,30.2643,41.4472,82.6373,53.1653,304.5537,644.3819,644.6504,-1.6459,-2.3879,1.5757,13.2335,0.2381,31.7537,2.9474,-32.3769,719.5871,22.003,75.8398,-34.1569,46.1368,96.2599,18.2574,20.7185,99.149,144.9802,134.4883,33.1839,12.9803,115.6767,33.041,0.3214,0.8352,0.6968,30.8781,0.0,42.209,420.2901,12.0364,27.1408,402.2128,2.065,43.8569,21.1329,53.0767,49.5198,24.2912,4.4119,110.9178,35.1367,122.0466,44.8569,20.9859,8.8749,80.9237,15.6255,447.431,1123.9895,111.1713,1657.399,1956.9658,56.9792,1432.9136,204.093,2360.4592,2761.6177,58.7402,12.1152,163.7012
2919_1,2919,R,FF,82.5,4840.1084,2751.537,1012.0535,29.4493,132.8694,182.5645,96.5632,33.3628,27.0063,39.8963,85.3362,58.8722,242.8169,152.3932,242.8169,2.2207,-1.6954,12.1869,-2.4679,-1.2601,39.2217,2.911,-33.1108,799.4886,26.8064,63.0518,-41.0771,28.2715,100.4809,20.6649,11.238,109.1057,82.5879,74.5818,33.8448,2.8512,119.1588,5.5672,0.2722,0.828,4.6378,31.5146,0.0055,42.2452,282.9601,24.222,0.0,304.2613,3.8628,53.4951,26.3665,20.0234,46.917,36.1097,20.5737,23.0378,66.5833,89.8196,23.038,41.3541,32.9251,40.1048,95.4733,282.9601,736.5407,55.191,1193.879,1391.4658,58.8512,932.7611,313.8387,1900.2043,2139.4858,63.8548,3.9084,129.3411
2919_2,2919,R,FF,82.6,4924.3223,2775.5162,951.6221,28.8214,132.7934,182.2818,90.9193,35.2858,28.0823,42.7724,85.6741,40.1406,-23.0552,274.6631,276.7767,6.3638,-1.0953,0.6411,-3.9791,-1.3385,28.8391,2.8207,-30.7539,738.3626,26.1715,71.046,-39.2876,27.2727,97.4475,21.7953,11.7113,109.289,82.0653,75.646,33.4557,2.0229,119.7763,11.0419,0.2911,0.8002,4.7369,31.0803,0.0361,42.9383,299.6841,21.7392,1.6716,312.567,4.683,57.7053,,,,,,,,,,,,,,301.3557,,,,,,,,,,,,
2919_3,2919,R,FF,84.0,4812.6796,2720.457,985.4787,29.6014,134.5015,184.0617,93.9795,36.4005,28.4858,39.4259,88.7191,54.4795,216.006,178.0026,299.0557,2.9259,-2.1566,5.0921,-3.2291,-1.5157,33.6388,2.8746,-28.9554,774.0303,26.3691,68.1758,-38.5826,30.8793,104.3999,19.8868,12.1822,107.2333,83.4987,74.9766,34.1477,2.2603,118.1944,12.7772,0.25,0.8183,5.452,33.3624,0.0084,46.9252,299.2537,20.7481,1.8926,309.4982,3.3583,57.0978,,,,,,,,,,,,,,301.1463,,,,,,,,,,,,
2919_4,2919,R,FF,82.6,4847.2724,2766.5142,954.6934,28.7634,134.0515,183.6061,92.7248,37.722,27.3781,41.4477,87.213,44.8029,34.8505,290.5607,292.3897,2.9852,-0.8956,3.1691,-4.2693,-1.2747,30.5586,2.8922,-30.3108,741.8518,23.7843,68.1226,-36.3265,26.8309,102.8451,22.2383,12.6979,107.8014,83.8068,75.4269,34.6511,2.787,118.2802,10.7373,0.3036,0.8248,5.4269,35.4204,0.025,45.0097,299.071,23.2349,1.6853,314.3687,4.2657,54.7165,,,,,,,,,,,,,,300.7563,,,,,,,,,,,,
2919_5,2919,R,FF,82.6,4991.7229,2821.7158,953.1706,28.0776,132.8751,184.1284,93.973,36.6069,26.8332,42.8539,85.8891,41.0329,70.8274,250.4162,312.824,3.5412,-0.8059,3.5658,-4.157,-0.5928,30.4451,2.8571,-30.0763,773.6303,23.3022,67.9191,-34.339,27.3212,98.2629,23.0994,11.1405,108.338,83.3847,78.4105,34.8421,1.9664,118.0983,14.6243,0.2679,0.8344,5.4145,30.55,0.0222,43.2339,305.6213,20.9841,0.8262,317.6077,4.4496,53.3113,,,,,,,,,,,,,,306.4475,,,,,,,,,,,,
2923_1,2923,R,FF,78.9,4250.3573,2077.3878,1062.1852,21.4589,101.8802,151.2197,91.0276,21.2988,19.8358,25.1264,80.3014,44.4343,22.1948,225.4626,277.018,6.1334,-3.5623,4.1412,8.2148,5.2619,24.7964,2.9838,-27.3647,952.9011,29.4415,62.8254,-25.7413,30.8314,80.8581,9.0379,24.4807,99.1059,92.1467,92.3774,23.7708,22.1203,113.425,-3.1161,0.2679,0.8287,9.2095,44.9603,0.0139,25.1264,225.6844,26.3527,13.8736,212.7022,3.8548,33.6876,,,,,,,,,,,,,,239.558,,,,,,,,,,,,
2923_2,2923,R,FF,76.4,4292.0506,2071.5214,1088.3251,22.0308,100.8572,152.0982,91.2621,19.5077,21.7794,24.8161,81.3114,45.1029,45.1024,131.8223,175.2408,1.973,-4.6912,6.1625,5.2595,4.7423,28.0279,2.911,-26.4467,963.6873,38.5727,58.7801,-38.6144,26.3449,83.6366,4.2024,22.6213,98.7221,89.1185,89.1454,18.9895,19.6925,112.5802,-8.7077,0.2372,0.8339,11.2823,44.4005,0.0055,24.9359,206.7963,20.9415,12.6425,197.1613,3.1551,27.8752,,,,,,,,,,,,,,219.4389,,,,,,,,,,,,
2923_3,2923,R,FF,76.9,4329.4107,2057.1892,1066.0099,22.3934,98.4639,152.8674,92.9485,17.5067,22.3934,28.3068,77.6214,45.711,-12.4237,101.4585,160.2704,-1.445,-0.9266,11.6391,5.3341,8.2015,33.7676,3.0741,-28.8737,915.5942,36.6244,57.2807,-39.6758,26.5647,78.2779,8.3797,25.1902,99.3127,88.9235,89.415,21.4647,23.0779,111.8847,-11.8726,0.2359,0.8702,10.033,45.5734,0.0056,28.7485,202.6916,20.858,11.5052,195.9285,3.2297,27.7205,25.6082,65.7795,0.8008,10.2195,1.1633,2.0832,2.0579,3.9293,74.1464,0.7467,11.4603,9.9613,172.883,214.1968,668.3457,3.2392,889.1332,1073.7558,53.6911,955.8218,300.2162,1369.3994,1657.4717,54.5585,4.7111,96.4078
2923_4,2923,R,FF,76.3,4375.7982,2099.7556,1094.068,21.4793,100.0515,152.6669,92.1903,18.359,21.2412,24.6459,80.3286,45.0124,54.0486,201.5635,220.1484,1.4485,-4.6857,6.0582,5.7507,5.5662,27.3052,2.9474,-33.1025,978.2572,37.5594,56.285,-38.9215,23.9243,79.4787,6.5663,21.5881,100.0441,87.9214,88.1352,20.0514,18.7428,112.5591,-3.9867,0.2183,0.8268,10.5736,44.0884,0.0056,24.8156,211.4497,18.2968,16.842,200.4863,3.1256,25.6738,8.5356,3.0113,104.2416,20.9537,0.8132,4.1955,19.2663,76.7612,68.0838,0.5528,0.0933,58.136,70.9545,228.2917,649.0013,7.9009,906.5905,1075.3815,54.8653,984.9684,296.9931,1400.0571,1711.3007,54.6611,4.5754,87.4504
2923_5,2923,R,FF,76.3,4460.3055,2179.9504,1111.5024,21.1643,101.3291,152.9557,94.7575,15.6839,20.8257,23.4763,79.5896,47.6795,-153.7018,140.6955,213.8072,1.7668,-1.8222,7.9242,5.3211,8.1105,28.9264,2.9474,-31.5954,1007.9483,39.6084,56.3201,-36.219,27.7548,80.399,9.8425,23.8637,101.9606,89.5741,89.6707,22.922,21.4528,114.5574,-8.4676,0.25,0.8381,10.6105,43.9153,0.0056,23.9714,205.2397,19.9187,19.1983,196.7231,2.8633,26.8255,21.2171,53.4924,1.0061,8.2086,1.9252,1.0974,1.6766,30.363,71.8373,0.0,2.4718,28.2609,176.607,224.4379,620.2153,8.8125,940.4094,1105.7728,57.9841,924.3506,264.0741,1436.0874,1696.3881,58.1019,4.7016,69.7069
2926_1,2926,L,FF,83.4,5060.5474,2453.4671,1129.2534,30.4826,117.1528,165.8547,105.0741,11.9657,29.4622,28.6732,85.966,46.2117,-18.1232,443.799,447.4365,-4.6421,-17.7239,-7.6439,-5.9804,0.4036,19.5134,3.093,-58.2925,784.4178,67.2051,70.3,-40.8143,36.6893,104.9756,11.7536,23.2963,87.3217,92.8925,86.4146,30.898,22.8005,99.9807,18.0223,0.3214,0.8575,7.4984,43.0508,0.0167,29.1612,288.4937,63.4857,2.8491,309.6083,3.9879,54.9027,77.3181,55.4349,65.8047,23.5606,41.5398,6.4283,27.4513,64.4412,40.6508,35.5505,9.3334,16.0118,137.9887,291.3428,678.6674,162.8304,1113.9172,1267.2871,61.8498,1050.1999,360.0361,1618.4514,1936.239,57.0491,8.0344,59.2252
2926_2,2926,L,FF,84.1,5040.3748,2453.5996,1130.7085,31.9176,118.8665,167.3556,104.0632,13.1881,30.1112,27.7581,86.7332,51.4468,158.9513,512.8321,512.8321,-5.3165,-19.6271,-4.8123,-4.1117,-1.5111,22.9019,3.1293,-52.9823,782.538,68.6196,70.9531,-39.3136,38.2063,107.7787,9.306,25.3956,86.9007,96.1176,88.4567,29.8982,25.4266,100.8905,21.0014,0.3275,0.8834,4.9995,51.1533,0.0194,28.5555,297.5506,60.0847,5.6171,316.593,3.8741,56.4692,74.2452,59.0459,73.7563,39.7735,37.6665,6.7436,42.3649,62.1031,15.5705,33.9527,20.6851,19.0792,128.7849,303.1677,743.9752,138.9497,1105.949,1323.4825,56.8682,1114.8734,363.1067,1575.3176,1930.8787,54.772,7.1485,71.3085
2926_4,2926,L,FF,83.4,4972.294,2488.9708,1111.9277,33.886,120.0578,167.2259,102.0845,9.7287,33.325,26.8161,90.0318,40.3386,-90.5058,387.1046,387.1046,-1.275,-22.0667,-15.1236,-7.3522,-3.3497,16.6671,3.1833,-51.9709,688.2785,66.014,76.9989,-41.075,43.7386,106.0286,11.1135,30.225,86.1276,96.8963,87.9295,32.8402,30.5574,100.8074,7.2242,0.3571,0.8829,4.3987,45.9038,0.0111,26.9225,295.0607,57.9944,3.7336,303.618,3.8418,59.908,56.1237,51.5514,58.8029,22.8232,44.3145,23.4281,42.3888,44.6697,25.6021,34.692,23.9525,18.9722,144.6643,298.7943,865.3353,166.0905,1149.87,1415.95,52.5678,982.2034,214.929,1511.2077,1766.6871,58.2032,6.6121,71.8406
2926_5,2926,L,FF,82.9,4944.2965,2442.6719,1080.8685,29.5619,116.0601,166.1618,101.3027,16.2598,29.4636,30.296,89.7701,29.643,-75.7604,414.7849,422.6407,8.3109,-21.3632,-20.6091,-10.4011,1.4803,9.6516,3.1482,-58.3087,728.1283,69.212,76.4925,-44.6281,38.2508,104.3267,12.5419,21.218,85.1136,95.6449,89.3783,30.1781,22.9781,97.5785,13.5029,0.3393,0.8478,6.4563,44.1072,0.0111,30.3179,286.5474,61.3959,0.4713,291.9321,4.2109,57.2665,77.0536,63.1812,60.8591,22.8893,49.9296,17.2578,21.9121,63.9685,21.6377,19.9656,17.4364,10.8692,175.8963,287.016,758.2819,132.7427,1115.7362,1320.0299,57.6543,970.4369,237.9891,1532.1637,1816.2028,57.5662,5.7622,68.1191
2927_1,2927,R,FF,86.8,5087.7315,2931.0455,1174.7209,24.7333,122.8089,166.3264,100.0779,7.8812,24.1459,51.3308,99.2199,25.7525,-69.8206,298.5578,307.5454,-0.0312,-10.9916,-6.6931,-3.9846,-4.0206,17.379,3.0202,-45.4668,822.7709,57.9735,66.1045,-61.4692,35.2879,93.4165,18.2975,31.4095,111.9986,123.6818,112.4946,39.3442,23.4047,134.0245,18.8771,0.5,0.7229,3.2552,41.8046,-0.0055,51.4283,343.9241,14.6576,49.5893,328.5784,10.5099,47.4382,56.7367,61.2928,82.2253,55.3094,24.7705,16.2238,3.8974,29.3453,49.8603,19.629,2.9992,28.4359,290.4221,385.4785,534.5203,186.0415,1169.6247,1293.3105,65.9977,733.7656,162.6522,1771.7495,1922.8617,67.842,9.6506,32.9799
2927_2,2927,R,FF,87.8,5134.9633,2932.9085,1194.8525,25.0186,121.7818,168.5222,99.5481,6.65,24.7818,52.8306,99.7699,21.2564,-156.9853,246.9167,300.2715,1.4323,-9.5572,-9.8166,-3.4068,-4.1147,15.0656,3.039,-39.6476,804.3986,54.4845,66.8286,-58.5835,35.9705,95.5124,18.5114,31.1231,111.2996,124.1674,112.8078,39.9455,22.68,133.412,13.4835,0.5357,0.7156,3.4288,38.4862,-0.0111,53.1979,327.5446,14.319,59.3155,312.2379,10.4967,37.0187,48.7311,59.917,56.7402,53.5749,27.4784,18.8163,8.9811,32.8868,41.0995,27.6089,0.6759,21.0668,278.5733,376.8594,611.2977,153.2923,1222.0944,1370.7821,63.548,754.1446,148.5266,1902.2885,2042.4573,69.0022,9.4502,46.8728
2927_3,2927,R,FF,87.1,5152.8659,2922.6083,1203.0265,24.7944,121.0426,167.1665,100.2641,5.7819,20.8821,50.0781,89.6909,43.7402,143.5837,250.234,303.5074,-6.0283,-3.9072,8.066,-1.5991,-0.2341,28.6764,3.0566,-47.5151,865.2682,60.4306,62.3279,-51.528,34.8933,94.4705,16.2628,28.5696,110.5365,123.1181,112.1457,37.4921,20.5353,132.3787,15.2703,0.5,0.7471,-4.246,36.7364,-0.0028,52.7406,277.5539,7.3886,41.2259,292.642,4.2016,39.0223,32.1716,30.3343,69.0613,33.7251,22.3245,5.6598,59.8298,160.4523,38.3201,38.8741,35.4805,25.8678,110.865,318.5279,597.5001,148.4377,1225.6915,1363.6011,64.5276,773.8357,164.7521,1828.7409,1981.6458,67.7389,9.2112,39.2481
2927_4,2927,R,FF,86.8,5110.7675,2949.7777,1212.151,26.0768,121.7463,168.5958,101.6624,6.7125,23.6685,51.7139,92.1584,41.7898,110.8659,254.5731,347.5847,-2.4682,-5.9746,2.21,-1.3252,-1.2525,25.6713,2.9649,-40.0873,884.0183,63.5236,60.5388,-59.6707,35.6505,93.6142,17.3507,28.6477,111.7305,123.531,113.492,38.1665,20.5258,134.3791,19.1439,0.4464,0.7208,-6.2657,36.1359,-0.0111,53.0532,287.9509,8.1651,45.7872,295.5282,3.5907,29.9867,34.053,29.4417,67.6259,35.8408,25.3602,5.5923,51.8902,166.177,46.0933,40.1971,26.8781,28.7897,119.1965,333.4784,533.2591,134.0143,1130.8954,1243.4844,66.0883,733.3629,157.444,1848.4069,1987.2806,69.1164,9.4346,45.805
2927_5,2927,R,FF,86.9,5099.7138,2974.6718,1204.654,27.0761,122.6429,171.0492,101.9407,4.6239,23.5668,50.1788,91.7102,44.7602,105.782,253.1566,328.2614,-9.3934,-3.8791,3.2498,-2.9188,1.5677,26.2297,3.1657,-49.8431,775.5279,60.6566,63.6385,-58.5532,38.8519,91.0018,20.2485,33.3446,110.6985,126.3191,113.1053,40.7869,24.5772,131.3588,13.8384,0.5094,0.776,-3.3124,42.2562,-0.0084,52.59,287.5733,7.0024,42.6885,300.61,4.1652,40.9758,24.6197,28.6801,63.9888,29.9359,26.9917,9.9588,60.7746,171.8507,42.6347,46.0597,34.4406,27.9667,104.7709,330.2619,630.8481,144.9646,1232.3329,1388.1179,63.0908,842.2892,164.5828,1893.597,2063.3712,66.6503,9.6321,48.9052
2935_1,2935,R,FF,92.1,4435.61,2157.2147,1010.0883,32.9606,97.5259,163.3374,74.0028,7.6523,32.0588,24.4073,87.7385,61.5439,13.8589,264.4577,284.2374,-2.5318,-15.4246,7.4498,15.0771,-1.7905,38.4088,3.3288,-49.9193,697.6584,35.7418,72.8732,-40.006,36.2071,78.9058,2.0432,11.512,78.999,108.2559,108.9886,18.206,15.5465,95.5186,-1.6463,0.25,0.858,6.332,27.4331,0.0111,32.7314,311.9637,41.8402,10.2136,328.3926,7.3329,49.5659,13.575,2.5575,93.9625,30.9771,12.3509,17.485,109.9966,192.2442,99.5232,36.7184,100.8736,36.7553,105.6915,322.1773,864.2532,74.9784,1201.7821,1440.6147,54.6626,939.3737,331.2298,1905.1108,2138.586,63.8343,4.6985,64.1367
2935_2,2935,R,FF,93.1,4391.7643,2129.2746,1003.7883,34.3235,95.2049,161.2673,73.3495,3.8452,31.8646,23.8029,86.0453,65.3012,63.5454,228.8483,275.3391,-7.0614,-13.1332,14.074,14.8184,-0.7217,44.4175,3.3841,-46.4064,659.6015,36.9553,68.1069,-41.18,35.0774,77.4138,1.4007,13.9183,78.4473,109.6097,110.3922,18.8763,18.4586,95.026,-3.4423,0.2679,0.8717,5.4783,27.8926,0.0084,34.1395,294.9845,36.6982,12.0216,316.0583,7.3548,41.9207,14.378,6.2487,101.6621,41.3932,8.2054,16.7547,111.2158,223.723,98.5593,34.4117,106.2228,38.3265,71.1082,307.0061,875.1117,92.1176,1264.398,1497.2687,56.5889,950.488,330.401,2252.7708,2418.3947,69.2866,6.1754,91.4159
2935_3,2935,R,FF,92.8,4473.0989,2154.2642,1024.8939,34.598,96.1095,165.101,72.6007,5.5698,33.5942,26.8907,84.8446,60.0959,52.8158,251.969,268.0323,-3.3675,-13.7937,10.1592,16.9923,-1.6097,42.7406,3.3477,-47.0858,681.4024,36.1165,72.7977,-39.6212,41.8104,77.8302,4.0843,14.8917,80.1634,110.0862,110.7878,20.9719,18.3144,96.5943,-1.3529,0.3214,0.88,4.2346,27.9798,0.0111,37.0221,317.3116,37.6994,13.4736,327.8223,8.6281,48.9181,16.2386,2.1809,103.3665,42.9145,10.993,15.15,114.892,189.6568,92.2298,35.8213,118.5995,42.3463,76.278,330.7851,900.3064,85.1231,1262.7842,1529.8001,54.8766,963.8175,330.3855,2192.6783,2379.2851,67.7549,4.9071,97.5401
